asset,year,region,installed,technology,capacity
0,2040,Kenya,2020,Biomass Power Plant,2.61790000000
0,2045,Kenya,2020,Biomass Power Plant,2.56550000000
0,2049,Kenya,2020,Biomass Power Plant,2.52450000000
0,2050,Kenya,2020,Biomass Power Plant,2.51420000000
0,2054,Kenya,2020,Biomass Power Plant,2.09520000000
0,2055,Kenya,2020,Biomass Power Plant,1.99040000000
0,2059,Kenya,2020,Biomass Power Plant,1.57140000000
0,2060,Kenya,2020,Biomass Power Plant,1.46660000000
0,2064,Kenya,2020,Biomass Power Plant,1.04760000000
0,2065,Kenya,2020,Biomass Power Plant,0.94280000000
0,2069,Kenya,2020,Biomass Power Plant,0.52380000000
0,2070,Kenya,2020,Biomass Power Plant,0.41900000000
1,2040,Kenya,2020,Geothermal Power Plant,19.68300000000
1,2045,Kenya,2020,Geothermal Power Plant,19.43930000000
1,2049,Kenya,2020,Geothermal Power Plant,19.24820000000
1,2050,Kenya,2020,Geothermal Power Plant,11.70520000000
1,2054,Kenya,2020,Geothermal Power Plant,9.75430000000
1,2055,Kenya,2020,Geothermal Power Plant,9.26660000000
1,2059,Kenya,2020,Geothermal Power Plant,7.31570000000
1,2060,Kenya,2020,Geothermal Power Plant,6.82800000000
1,2064,Kenya,2020,Geothermal Power Plant,4.87710000000
1,2065,Kenya,2020,Geothermal Power Plant,4.38940000000
1,2069,Kenya,2020,Geothermal Power Plant,2.43860000000
1,2070,Kenya,2020,Geothermal Power Plant,1.95090000000
2,2040,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),14.51480000000
2,2045,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),14.22450000000
2,2049,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),13.99690000000
2,2050,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),13.94000000000
2,2054,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),11.61670000000
2,2055,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),11.03590000000
2,2059,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),8.71250000000
2,2060,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),8.13170000000
2,2064,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),5.80830000000
2,2065,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),5.22750000000
2,2069,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2.90420000000
2,2070,Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2.32330000000
3,2040,Kenya,2020,Light Fuel Oil Power Plant,8.36270000000
3,2045,Kenya,2020,Light Fuel Oil Power Plant,8.19550000000
3,2049,Kenya,2020,Light Fuel Oil Power Plant,8.06440000000
3,2050,Kenya,2020,Light Fuel Oil Power Plant,8.03160000000
3,2054,Kenya,2020,Light Fuel Oil Power Plant,6.69300000000
3,2055,Kenya,2020,Light Fuel Oil Power Plant,6.35830000000
3,2059,Kenya,2020,Light Fuel Oil Power Plant,5.01970000000
3,2060,Kenya,2020,Light Fuel Oil Power Plant,4.68510000000
3,2064,Kenya,2020,Light Fuel Oil Power Plant,3.34650000000
3,2065,Kenya,2020,Light Fuel Oil Power Plant,3.01180000000
3,2069,Kenya,2020,Light Fuel Oil Power Plant,1.67320000000
3,2070,Kenya,2020,Light Fuel Oil Power Plant,1.33860000000
4,2040,Kenya,2020,Medium Hydropower Plant (10-100MW),17.31300000000
4,2045,Kenya,2020,Medium Hydropower Plant (10-100MW),17.16830000000
4,2049,Kenya,2020,Medium Hydropower Plant (10-100MW),17.05480000000
4,2050,Kenya,2020,Medium Hydropower Plant (10-100MW),17.02640000000
4,2054,Kenya,2020,Medium Hydropower Plant (10-100MW),15.86800000000
4,2055,Kenya,2020,Medium Hydropower Plant (10-100MW),15.57840000000
4,2059,Kenya,2020,Medium Hydropower Plant (10-100MW),14.42000000000
4,2060,Kenya,2020,Medium Hydropower Plant (10-100MW),14.13040000000
4,2064,Kenya,2020,Medium Hydropower Plant (10-100MW),12.97200000000
4,2065,Kenya,2020,Medium Hydropower Plant (10-100MW),12.68240000000
4,2069,Kenya,2020,Medium Hydropower Plant (10-100MW),11.52400000000
4,2070,Kenya,2020,Medium Hydropower Plant (10-100MW),11.23440000000
4,2074,Kenya,2020,Medium Hydropower Plant (10-100MW),10.07600000000
5,2040,Kenya,2020,Oil Fired Gas Turbine (SCGT),13.00220000000
5,2045,Kenya,2020,Oil Fired Gas Turbine (SCGT),12.74220000000
5,2049,Kenya,2020,Oil Fired Gas Turbine (SCGT),12.53830000000
5,2050,Kenya,2020,Oil Fired Gas Turbine (SCGT),12.48740000000
5,2054,Kenya,2020,Oil Fired Gas Turbine (SCGT),10.40610000000
5,2055,Kenya,2020,Oil Fired Gas Turbine (SCGT),9.88580000000
5,2059,Kenya,2020,Oil Fired Gas Turbine (SCGT),7.80460000000
5,2060,Kenya,2020,Oil Fired Gas Turbine (SCGT),7.28430000000
5,2064,Kenya,2020,Oil Fired Gas Turbine (SCGT),5.20310000000
5,2065,Kenya,2020,Oil Fired Gas Turbine (SCGT),4.68280000000
5,2069,Kenya,2020,Oil Fired Gas Turbine (SCGT),2.60150000000
5,2070,Kenya,2020,Oil Fired Gas Turbine (SCGT),2.08120000000
6,2040,Kenya,2020,Onshore Wind,9.01720000000
6,2045,Kenya,2020,Onshore Wind,8.83690000000
