asset,year,region,installed,technology,capacity
0,2040,Brazil,2020,Biomass Power Plant,92.91700000000
0,2045,Brazil,2020,Biomass Power Plant,65.04190000000
0,2050,Brazil,2020,Biomass Power Plant,45.52930000000
1,2040,Brazil,2020,Coal Power Plant,31.38890000000
1,2045,Brazil,2020,Coal Power Plant,21.97220000000
1,2050,Brazil,2020,Coal Power Plant,15.38050000000
2,2040,Brazil,2020,Gas Power Plant (CCGT),146.03990000000
2,2045,Brazil,2020,Gas Power Plant (CCGT),102.22790000000
2,2050,Brazil,2020,Gas Power Plant (CCGT),71.55960000000
3,2040,Brazil,2020,Gas Power Plant (SCGT),5.43780000000
3,2045,Brazil,2020,Gas Power Plant (SCGT),3.80640000000
3,2050,Brazil,2020,Gas Power Plant (SCGT),2.66450000000
4,2040,Brazil,2020,Large Hydropower Plant (Dam) (>100MW),672.27680000000
4,2045,Brazil,2020,Large Hydropower Plant (Dam) (>100MW),470.59380000000
4,2050,Brazil,2020,Large Hydropower Plant (Dam) (>100MW),329.41570000000
5,2040,Brazil,2020,Medium Hydropower Plant (10-100MW),52.37410000000
5,2045,Brazil,2020,Medium Hydropower Plant (10-100MW),36.66190000000
5,2050,Brazil,2020,Medium Hydropower Plant (10-100MW),25.66330000000
6,2040,Brazil,2020,Nuclear Power Plant,15.06790000000
6,2045,Brazil,2020,Nuclear Power Plant,10.54750000000
6,2050,Brazil,2020,Nuclear Power Plant,7.38330000000
7,2040,Brazil,2020,Oil Fired Gas Turbine (SCGT),101.48600000000
7,2045,Brazil,2020,Oil Fired Gas Turbine (SCGT),71.04020000000
7,2050,Brazil,2020,Oil Fired Gas Turbine (SCGT),49.72810000000
8,2040,Brazil,2020,Onshore Wind,86.15320000000
8,2045,Brazil,2020,Onshore Wind,60.30720000000
8,2050,Brazil,2020,Onshore Wind,42.21500000000
9,2040,Brazil,2020,Small Hydropower Plant (<10MW),8.04120000000
9,2045,Brazil,2020,Small Hydropower Plant (<10MW),5.62890000000
9,2050,Brazil,2020,Small Hydropower Plant (<10MW),3.94020000000
10,2040,Brazil,2020,Solar PV (Distributed with Storage),0.05470000000
10,2045,Brazil,2020,Solar PV (Distributed with Storage),0.03830000000
10,2050,Brazil,2020,Solar PV (Distributed with Storage),0.02680000000
11,2040,Brazil,2020,Solar PV (Utility),0.04540000000
11,2045,Brazil,2020,Solar PV (Utility),0.03180000000
11,2050,Brazil,2020,Solar PV (Utility),0.02230000000
