,commodity,region,technology,year,supply
0,electricity,Kenya,Biomass Power Plant,2035,3.89410000000
1,electricity,Kenya,Biomass Power Plant,2040,2.72580000000
2,electricity,Kenya,Gas Power Plant (CCGT),2035,275.70560000000
3,electricity,Kenya,Gas Power Plant (CCGT),2040,275.70560000000
4,electricity,Kenya,Geothermal Power Plant,2035,28.64390000000
5,electricity,Kenya,Geothermal Power Plant,2040,20.05070000000
6,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2035,20.69760000000
7,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,14.48830000000
8,electricity,Kenya,Light Fuel Oil Power Plant,2035,19.90300000000
9,electricity,Kenya,Light Fuel Oil Power Plant,2040,13.93210000000
10,electricity,Kenya,Medium Hydropower Plant (10-100MW),2035,10.31980000000
11,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,7.22380000000
12,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2035,30.94480000000
13,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2040,21.66140000000
14,electricity,Kenya,Onshore Wind,2035,5.28920000000
15,electricity,Kenya,Onshore Wind,2040,3.70250000000
16,electricity,Kenya,Solar PV (Distributed with Storage),2035,0.60410000000
17,electricity,Kenya,Solar PV (Distributed with Storage),2040,0.42290000000
18,electricity,Kenya,Solar PV (Utility),2035,0.32840000000
19,electricity,Kenya,Solar PV (Utility),2040,0.22990000000
20,electricity,Kenya,Gas Power Plant (CCGT),2035,199.98380000000
21,electricity,Kenya,Gas Power Plant (CCGT),2040,199.98380000000
22,electricity,Kenya,Coal Power Plant,2035,382.50150000000
23,electricity,Kenya,Coal Power Plant,2040,382.50150000000
24,electricity,Kenya,Gas Power Plant (CCGT),2035,30.41780000000
25,electricity,Kenya,Gas Power Plant (CCGT),2040,30.41780000000
26,electricity,Kenya,Coal Power Plant,2040,354.06430000000
27,electricity,Kenya,Gas Power Plant (CCGT),2040,5.73260000000
