asset,year,region,installed,technology,capacity
11,2065,Kenya,2030,Medium Hydropower Plant (10-100MW),186.10440000000
11,2069,Kenya,2030,Medium Hydropower Plant (10-100MW),186.10440000000
11,2070,Kenya,2030,Medium Hydropower Plant (10-100MW),186.10440000000
11,2084,Kenya,2030,Medium Hydropower Plant (10-100MW),186.10440000000
12,2035,Kenya,2030,Onshore Wind,59.67980000000
12,2040,Kenya,2030,Onshore Wind,59.67980000000
12,2045,Kenya,2030,Onshore Wind,59.67980000000
12,2049,Kenya,2030,Onshore Wind,59.67980000000
12,2050,Kenya,2030,Onshore Wind,59.67980000000
12,2054,Kenya,2030,Onshore Wind,59.67980000000
12,2055,Kenya,2030,Onshore Wind,59.67980000000
12,2059,Kenya,2030,Onshore Wind,59.67980000000
13,2040,Kenya,2035,CSP with Storage,490.22830000000
13,2045,Kenya,2035,CSP with Storage,490.22830000000
13,2049,Kenya,2035,CSP with Storage,490.22830000000
13,2050,Kenya,2035,CSP with Storage,490.22830000000
13,2054,Kenya,2035,CSP with Storage,490.22830000000
13,2055,Kenya,2035,CSP with Storage,490.22830000000
13,2059,Kenya,2035,CSP with Storage,490.22830000000
13,2060,Kenya,2035,CSP with Storage,490.22830000000
13,2063,Kenya,2035,CSP with Storage,490.22830000000
13,2064,Kenya,2035,CSP with Storage,490.22830000000
13,2065,Kenya,2035,CSP with Storage,490.22830000000
13,2069,Kenya,2035,CSP with Storage,490.22830000000
14,2040,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2045,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2049,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2050,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2054,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2055,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2059,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2060,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2063,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2064,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2065,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2069,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2070,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2084,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2085,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
14,2089,Kenya,2035,Large Hydropower Plant (Dam) (>100MW),144.58050000000
15,2040,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2045,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2049,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2050,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2054,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2055,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2059,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2060,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2063,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2064,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2065,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2069,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2070,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2084,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2085,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
15,2089,Kenya,2035,Medium Hydropower Plant (10-100MW),15.88390000000
16,2040,Kenya,2035,Offshore Wind,125.44860000000
16,2045,Kenya,2035,Offshore Wind,125.44860000000
16,2049,Kenya,2035,Offshore Wind,125.44860000000
16,2050,Kenya,2035,Offshore Wind,125.44860000000
16,2054,Kenya,2035,Offshore Wind,125.44860000000
16,2055,Kenya,2035,Offshore Wind,125.44860000000
16,2059,Kenya,2035,Offshore Wind,125.44860000000
16,2060,Kenya,2035,Offshore Wind,125.44860000000
16,2063,Kenya,2035,Offshore Wind,125.44860000000
16,2064,Kenya,2035,Offshore Wind,125.44860000000
17,2040,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2045,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2049,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2050,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2054,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2055,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2059,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2060,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2063,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2064,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2065,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2069,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2070,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2084,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2085,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
17,2089,Kenya,2035,Small Hydropower Plant (<10MW),41.80450000000
18,2040,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2045,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2049,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2050,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2054,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2055,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2059,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2060,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
18,2063,Kenya,2035,Solar PV (Distributed with Storage),82.84420000000
