asset,year,region,installed,technology,capacity
15,2054,Kenya,2040,Coal Power Plant,31.48120000000
15,2055,Kenya,2040,Coal Power Plant,31.48120000000
15,2059,Kenya,2040,Coal Power Plant,31.48120000000
15,2060,Kenya,2040,Coal Power Plant,31.48120000000
15,2064,Kenya,2040,Coal Power Plant,31.48120000000
15,2065,Kenya,2040,Coal Power Plant,31.48120000000
15,2069,Kenya,2040,Coal Power Plant,31.48120000000
15,2070,Kenya,2040,Coal Power Plant,31.48120000000
15,2074,Kenya,2040,Coal Power Plant,31.48120000000
15,2075,Kenya,2040,Coal Power Plant,31.48120000000
15,2079,Kenya,2040,Coal Power Plant,31.48120000000
16,2050,Kenya,2040,Geothermal Power Plant,60.87680000000
16,2054,Kenya,2040,Geothermal Power Plant,60.87680000000
16,2055,Kenya,2040,Geothermal Power Plant,60.87680000000
16,2059,Kenya,2040,Geothermal Power Plant,60.87680000000
16,2060,Kenya,2040,Geothermal Power Plant,60.87680000000
16,2064,Kenya,2040,Geothermal Power Plant,60.87680000000
16,2065,Kenya,2040,Geothermal Power Plant,60.87680000000
16,2069,Kenya,2040,Geothermal Power Plant,60.87680000000
17,2050,Kenya,2045,Biomass Power Plant,38.10040000000
17,2054,Kenya,2045,Biomass Power Plant,38.10040000000
17,2055,Kenya,2045,Biomass Power Plant,38.10040000000
17,2059,Kenya,2045,Biomass Power Plant,38.10040000000
17,2060,Kenya,2045,Biomass Power Plant,38.10040000000
17,2064,Kenya,2045,Biomass Power Plant,38.10040000000
17,2065,Kenya,2045,Biomass Power Plant,38.10040000000
17,2069,Kenya,2045,Biomass Power Plant,38.10040000000
17,2070,Kenya,2045,Biomass Power Plant,38.10040000000
17,2074,Kenya,2045,Biomass Power Plant,38.10040000000
17,2075,Kenya,2045,Biomass Power Plant,38.10040000000
17,2079,Kenya,2045,Biomass Power Plant,38.10040000000
18,2050,Kenya,2045,Coal Power Plant,37.11550000000
18,2054,Kenya,2045,Coal Power Plant,37.11550000000
18,2055,Kenya,2045,Coal Power Plant,37.11550000000
18,2059,Kenya,2045,Coal Power Plant,37.11550000000
18,2060,Kenya,2045,Coal Power Plant,37.11550000000
18,2064,Kenya,2045,Coal Power Plant,37.11550000000
18,2065,Kenya,2045,Coal Power Plant,37.11550000000
18,2069,Kenya,2045,Coal Power Plant,37.11550000000
18,2070,Kenya,2045,Coal Power Plant,37.11550000000
18,2074,Kenya,2045,Coal Power Plant,37.11550000000
18,2075,Kenya,2045,Coal Power Plant,37.11550000000
18,2079,Kenya,2045,Coal Power Plant,37.11550000000
18,2080,Kenya,2045,Coal Power Plant,37.11550000000
18,2084,Kenya,2045,Coal Power Plant,37.11550000000
19,2050,Kenya,2045,Geothermal Power Plant,85.59420000000
19,2054,Kenya,2045,Geothermal Power Plant,85.59420000000
19,2055,Kenya,2045,Geothermal Power Plant,85.59420000000
19,2059,Kenya,2045,Geothermal Power Plant,85.59420000000
19,2060,Kenya,2045,Geothermal Power Plant,85.59420000000
19,2064,Kenya,2045,Geothermal Power Plant,85.59420000000
19,2065,Kenya,2045,Geothermal Power Plant,85.59420000000
19,2069,Kenya,2045,Geothermal Power Plant,85.59420000000
19,2070,Kenya,2045,Geothermal Power Plant,85.59420000000
19,2074,Kenya,2045,Geothermal Power Plant,85.59420000000
20,2055,Kenya,2050,Biomass Power Plant,0.91470000000
20,2059,Kenya,2050,Biomass Power Plant,0.91470000000
20,2060,Kenya,2050,Biomass Power Plant,0.91470000000
20,2064,Kenya,2050,Biomass Power Plant,0.91470000000
20,2065,Kenya,2050,Biomass Power Plant,0.91470000000
20,2069,Kenya,2050,Biomass Power Plant,0.91470000000
20,2070,Kenya,2050,Biomass Power Plant,0.91470000000
20,2074,Kenya,2050,Biomass Power Plant,0.91470000000
20,2075,Kenya,2050,Biomass Power Plant,0.91470000000
20,2079,Kenya,2050,Biomass Power Plant,0.91470000000
20,2080,Kenya,2050,Biomass Power Plant,0.91470000000
20,2084,Kenya,2050,Biomass Power Plant,0.91470000000
21,2055,Kenya,2050,Geothermal Power Plant,44.88690000000
21,2059,Kenya,2050,Geothermal Power Plant,44.88690000000
21,2060,Kenya,2050,Geothermal Power Plant,44.88690000000
21,2064,Kenya,2050,Geothermal Power Plant,44.88690000000
21,2065,Kenya,2050,Geothermal Power Plant,44.88690000000
21,2069,Kenya,2050,Geothermal Power Plant,44.88690000000
21,2070,Kenya,2050,Geothermal Power Plant,44.88690000000
21,2074,Kenya,2050,Geothermal Power Plant,44.88690000000
21,2075,Kenya,2050,Geothermal Power Plant,44.88690000000
21,2079,Kenya,2050,Geothermal Power Plant,44.88690000000
