asset,year,region,installed,technology,capacity
112,2100,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2103,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2104,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
115,2100,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2103,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2104,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
116,2100,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2103,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2104,Kenya,2050,Nuclear Power Plant,0.00420000000
120,2100,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2103,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2104,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
130,2100,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
130,2103,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
130,2104,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
130,2105,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
130,2108,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
130,2109,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
134,2100,Kenya,2055,Nuclear Power Plant,0.02510000000
134,2103,Kenya,2055,Nuclear Power Plant,0.02510000000
134,2104,Kenya,2055,Nuclear Power Plant,0.02510000000
134,2105,Kenya,2055,Nuclear Power Plant,0.02510000000
134,2108,Kenya,2055,Nuclear Power Plant,0.02510000000
134,2109,Kenya,2055,Nuclear Power Plant,0.02510000000
138,2100,Kenya,2055,Small Hydropower Plant (<10MW),0.01000000000
138,2103,Kenya,2055,Small Hydropower Plant (<10MW),0.01000000000
138,2104,Kenya,2055,Small Hydropower Plant (<10MW),0.01000000000
138,2105,Kenya,2055,Small Hydropower Plant (<10MW),0.01000000000
138,2108,Kenya,2055,Small Hydropower Plant (<10MW),0.01000000000
138,2109,Kenya,2055,Small Hydropower Plant (<10MW),0.01000000000
181,2100,Kenya,2070,Gas Power Plant (CCGT),6.69600000000
181,2103,Kenya,2070,Gas Power Plant (CCGT),6.69600000000
181,2104,Kenya,2070,Gas Power Plant (CCGT),6.69600000000
199,2100,Kenya,2075,Gas Power Plant (CCGT),40.17620000000
199,2103,Kenya,2075,Gas Power Plant (CCGT),40.17620000000
199,2104,Kenya,2075,Gas Power Plant (CCGT),40.17620000000
199,2105,Kenya,2075,Gas Power Plant (CCGT),40.17620000000
199,2108,Kenya,2075,Gas Power Plant (CCGT),40.17620000000
199,2109,Kenya,2075,Gas Power Plant (CCGT),40.17620000000
200,2100,Kenya,2075,Gas Power Plant (SCGT),56.60310000000
200,2103,Kenya,2075,Gas Power Plant (SCGT),56.60310000000
200,2104,Kenya,2075,Gas Power Plant (SCGT),56.60310000000
203,2100,Kenya,2075,Light Fuel Oil Power Plant,0.00050000000
203,2103,Kenya,2075,Light Fuel Oil Power Plant,0.00050000000
203,2104,Kenya,2075,Light Fuel Oil Power Plant,0.00050000000
208,2100,Kenya,2075,Oil Fired Gas Turbine (SCGT),159.84980000000
208,2103,Kenya,2075,Oil Fired Gas Turbine (SCGT),159.84980000000
208,2104,Kenya,2075,Oil Fired Gas Turbine (SCGT),159.84980000000
218,2100,Kenya,2080,Gas Power Plant (SCGT),178.63910000000
218,2103,Kenya,2080,Gas Power Plant (SCGT),178.63910000000
218,2104,Kenya,2080,Gas Power Plant (SCGT),178.63910000000
218,2105,Kenya,2080,Gas Power Plant (SCGT),178.63910000000
218,2108,Kenya,2080,Gas Power Plant (SCGT),178.63910000000
218,2109,Kenya,2080,Gas Power Plant (SCGT),178.63910000000
236,2100,Kenya,2085,Gas Power Plant (SCGT),194.88870000000
236,2103,Kenya,2085,Gas Power Plant (SCGT),194.88870000000
236,2104,Kenya,2085,Gas Power Plant (SCGT),194.88870000000
236,2105,Kenya,2085,Gas Power Plant (SCGT),194.88870000000
236,2108,Kenya,2085,Gas Power Plant (SCGT),194.88870000000
236,2109,Kenya,2085,Gas Power Plant (SCGT),194.88870000000
236,2110,Kenya,2085,Gas Power Plant (SCGT),194.88870000000
236,2113,Kenya,2085,Gas Power Plant (SCGT),194.88870000000
236,2114,Kenya,2085,Gas Power Plant (SCGT),194.88870000000
254,2100,Kenya,2090,Gas Power Plant (SCGT),203.98120000000
254,2103,Kenya,2090,Gas Power Plant (SCGT),203.98120000000
254,2104,Kenya,2090,Gas Power Plant (SCGT),203.98120000000
254,2105,Kenya,2090,Gas Power Plant (SCGT),203.98120000000
254,2108,Kenya,2090,Gas Power Plant (SCGT),203.98120000000
254,2109,Kenya,2090,Gas Power Plant (SCGT),203.98120000000
254,2110,Kenya,2090,Gas Power Plant (SCGT),203.98120000000
254,2113,Kenya,2090,Gas Power Plant (SCGT),203.98120000000
