ProcessName,RegionName,Time,ObjSort,month,day,hour,UtilizationFactor,MinimumServiceFactor
CSP without Storage,Mauritania,2050,upper,autumn,all-week,night,0.45,0
CSP without Storage,Mauritania,2050,upper,autumn,all-week,day,0.45,0
Coal Power Plant,Mauritania,2015,upper,winter,all-week,night,0.85,0
Coal Power Plant,Mauritania,2015,upper,winter,all-week,day,0.85,0
Coal Power Plant,Mauritania,2015,upper,spring,all-week,night,0.85,0
Coal Power Plant,Mauritania,2015,upper,spring,all-week,day,0.85,0
Coal Power Plant,Mauritania,2015,upper,summer,all-week,night,0.85,0
Coal Power Plant,Mauritania,2015,upper,summer,all-week,day,0.85,0
Coal Power Plant,Mauritania,2015,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Mauritania,2015,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Mauritania,2020,upper,winter,all-week,night,0.85,0
Coal Power Plant,Mauritania,2020,upper,winter,all-week,day,0.85,0
Coal Power Plant,Mauritania,2020,upper,spring,all-week,night,0.85,0
Coal Power Plant,Mauritania,2020,upper,spring,all-week,day,0.85,0
Coal Power Plant,Mauritania,2020,upper,summer,all-week,night,0.85,0
Coal Power Plant,Mauritania,2020,upper,summer,all-week,day,0.85,0
Coal Power Plant,Mauritania,2020,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Mauritania,2020,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Mauritania,2025,upper,winter,all-week,night,0.85,0
Coal Power Plant,Mauritania,2025,upper,winter,all-week,day,0.85,0
Coal Power Plant,Mauritania,2025,upper,spring,all-week,night,0.85,0
Coal Power Plant,Mauritania,2025,upper,spring,all-week,day,0.85,0
Coal Power Plant,Mauritania,2025,upper,summer,all-week,night,0.85,0
Coal Power Plant,Mauritania,2025,upper,summer,all-week,day,0.85,0
Coal Power Plant,Mauritania,2025,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Mauritania,2025,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Mauritania,2030,upper,winter,all-week,night,0.85,0
Coal Power Plant,Mauritania,2030,upper,winter,all-week,day,0.85,0
Coal Power Plant,Mauritania,2030,upper,spring,all-week,night,0.85,0
Coal Power Plant,Mauritania,2030,upper,spring,all-week,day,0.85,0
Coal Power Plant,Mauritania,2030,upper,summer,all-week,night,0.85,0
Coal Power Plant,Mauritania,2030,upper,summer,all-week,day,0.85,0
Coal Power Plant,Mauritania,2030,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Mauritania,2030,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Mauritania,2040,upper,winter,all-week,night,0.85,0
Coal Power Plant,Mauritania,2040,upper,winter,all-week,day,0.85,0
Coal Power Plant,Mauritania,2040,upper,spring,all-week,night,0.85,0
Coal Power Plant,Mauritania,2040,upper,spring,all-week,day,0.85,0
Coal Power Plant,Mauritania,2040,upper,summer,all-week,night,0.85,0
Coal Power Plant,Mauritania,2040,upper,summer,all-week,day,0.85,0
Coal Power Plant,Mauritania,2040,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Mauritania,2040,upper,autumn,all-week,day,0.85,0
Coal Power Plant,Mauritania,2050,upper,winter,all-week,night,0.85,0
Coal Power Plant,Mauritania,2050,upper,winter,all-week,day,0.85,0
Coal Power Plant,Mauritania,2050,upper,spring,all-week,night,0.85,0
Coal Power Plant,Mauritania,2050,upper,spring,all-week,day,0.85,0
Coal Power Plant,Mauritania,2050,upper,summer,all-week,night,0.85,0
Coal Power Plant,Mauritania,2050,upper,summer,all-week,day,0.85,0
Coal Power Plant,Mauritania,2050,upper,autumn,all-week,night,0.85,0
Coal Power Plant,Mauritania,2050,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2015,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2015,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2015,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2015,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2015,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2015,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2015,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2015,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2020,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2020,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2020,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2020,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2020,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2020,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2020,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2020,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2025,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2025,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2025,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2025,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2025,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2025,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2025,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2025,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2030,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2030,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2030,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2030,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2030,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2030,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2030,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2030,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2040,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2040,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2040,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2040,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2040,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2040,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2040,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2040,upper,autumn,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2050,upper,winter,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2050,upper,winter,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2050,upper,spring,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2050,upper,spring,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2050,upper,summer,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2050,upper,summer,all-week,day,0.85,0
Gas Power Plant (CCGT),Mauritania,2050,upper,autumn,all-week,night,0.85,0
Gas Power Plant (CCGT),Mauritania,2050,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2015,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2015,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2015,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2015,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2015,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2015,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2015,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2015,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2020,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2020,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2020,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2020,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2020,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2020,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2020,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2020,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2025,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2025,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2025,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2025,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2025,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2025,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2025,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2025,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2030,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2030,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2030,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2030,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2030,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2030,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2030,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2030,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2040,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2040,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2040,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2040,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2040,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2040,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2040,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2040,upper,autumn,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2050,upper,winter,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2050,upper,winter,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2050,upper,spring,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2050,upper,spring,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2050,upper,summer,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2050,upper,summer,all-week,day,0.85,0
Gas Power Plant (SCGT),Mauritania,2050,upper,autumn,all-week,night,0.85,0
Gas Power Plant (SCGT),Mauritania,2050,upper,autumn,all-week,day,0.85,0
Geothermal Power Plant,Mauritania,2015,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2015,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2015,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2015,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2015,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2015,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2015,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2015,upper,autumn,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2020,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2020,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2020,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2020,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2020,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2020,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2020,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2020,upper,autumn,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2025,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2025,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2025,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2025,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2025,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2025,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2025,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2025,upper,autumn,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2030,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2030,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2030,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2030,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2030,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2030,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2030,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2030,upper,autumn,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2040,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2040,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2040,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2040,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2040,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2040,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2040,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2040,upper,autumn,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2050,upper,winter,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2050,upper,winter,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2050,upper,spring,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2050,upper,spring,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2050,upper,summer,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2050,upper,summer,all-week,day,0.79,0
Geothermal Power Plant,Mauritania,2050,upper,autumn,all-week,night,0.79,0
Geothermal Power Plant,Mauritania,2050,upper,autumn,all-week,day,0.79,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2015,upper,winter,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2015,upper,winter,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2015,upper,spring,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2015,upper,spring,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2015,upper,summer,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2015,upper,summer,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2015,upper,autumn,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2015,upper,autumn,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2020,upper,winter,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2020,upper,winter,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2020,upper,spring,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2020,upper,spring,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2020,upper,summer,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2020,upper,summer,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2020,upper,autumn,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2020,upper,autumn,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2025,upper,winter,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2025,upper,winter,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2025,upper,spring,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2025,upper,spring,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2025,upper,summer,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2025,upper,summer,all-week,day,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2025,upper,autumn,all-week,night,0.41,0
Large Hydropower Plant (Dam) (>100MW),Mauritania,2025,upper,autumn,all-week,day,0.41,0
