asset,year,region,installed,technology,capacity
0,2020,Laos,2020,Biomass Power Plant,0.94610000000
0,2025,Laos,2020,Biomass Power Plant,0.66230000000
0,2030,Laos,2020,Biomass Power Plant,0.46360000000
0,2035,Laos,2020,Biomass Power Plant,0.32450000000
0,2040,Laos,2020,Biomass Power Plant,0.22720000000
0,2045,Laos,2020,Biomass Power Plant,0.15900000000
0,2050,Laos,2020,Biomass Power Plant,0.11130000000
1,2020,Laos,2020,Coal Power Plant,59.16150000000
1,2025,Laos,2020,Coal Power Plant,90.31100000000
1,2030,Laos,2020,Coal Power Plant,77.88700000000
1,2035,Laos,2020,Coal Power Plant,69.19030000000
1,2040,Laos,2020,Coal Power Plant,63.10260000000
1,2045,Laos,2020,Coal Power Plant,58.84120000000
1,2050,Laos,2020,Coal Power Plant,55.85820000000
1,2084,Laos,2020,Coal Power Plant,48.89790000000
2,2020,Laos,2020,Large Hydropower Plant (Dam) (>100MW),133.11790000000
2,2025,Laos,2020,Large Hydropower Plant (Dam) (>100MW),93.18250000000
2,2030,Laos,2020,Large Hydropower Plant (Dam) (>100MW),65.22780000000
2,2035,Laos,2020,Large Hydropower Plant (Dam) (>100MW),45.65940000000
2,2040,Laos,2020,Large Hydropower Plant (Dam) (>100MW),31.96160000000
2,2045,Laos,2020,Large Hydropower Plant (Dam) (>100MW),22.37310000000
2,2050,Laos,2020,Large Hydropower Plant (Dam) (>100MW),15.66120000000
3,2020,Laos,2020,Medium Hydropower Plant (10-100MW),7.00100000000
3,2025,Laos,2020,Medium Hydropower Plant (10-100MW),4.90070000000
3,2030,Laos,2020,Medium Hydropower Plant (10-100MW),3.43050000000
3,2035,Laos,2020,Medium Hydropower Plant (10-100MW),2.40130000000
3,2040,Laos,2020,Medium Hydropower Plant (10-100MW),1.68090000000
3,2045,Laos,2020,Medium Hydropower Plant (10-100MW),1.17670000000
3,2050,Laos,2020,Medium Hydropower Plant (10-100MW),0.82370000000
4,2020,Laos,2020,Small Hydropower Plant (<10MW),0.59920000000
4,2025,Laos,2020,Small Hydropower Plant (<10MW),0.41940000000
4,2030,Laos,2020,Small Hydropower Plant (<10MW),0.29360000000
4,2035,Laos,2020,Small Hydropower Plant (<10MW),0.20550000000
4,2040,Laos,2020,Small Hydropower Plant (<10MW),0.14390000000
4,2045,Laos,2020,Small Hydropower Plant (<10MW),0.10070000000
4,2050,Laos,2020,Small Hydropower Plant (<10MW),0.07050000000
5,2020,Laos,2020,Solar PV (Distributed with Storage),0.05140000000
5,2025,Laos,2020,Solar PV (Distributed with Storage),0.03600000000
5,2030,Laos,2020,Solar PV (Distributed with Storage),0.02520000000
5,2035,Laos,2020,Solar PV (Distributed with Storage),0.01760000000
5,2040,Laos,2020,Solar PV (Distributed with Storage),0.01230000000
5,2045,Laos,2020,Solar PV (Distributed with Storage),0.00860000000
5,2050,Laos,2020,Solar PV (Distributed with Storage),0.00600000000
