,timeslice,region,technology,year,agent,category,sector,LCOE
3387,"('winter', 'all-week', 'day')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,72.81016106877
3388,"('winter', 'all-week', 'day')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,32.45003326083
3389,"('winter', 'all-week', 'day')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,50.20547887483
3390,"('winter', 'all-week', 'day')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,60.01857305438
3391,"('winter', 'all-week', 'day')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,38.36818646636
3392,"('winter', 'all-week', 'day')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,38.36818646636
3393,"('winter', 'all-week', 'day')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,16.27590162887
3394,"('winter', 'all-week', 'day')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,0.00000000000
3395,"('winter', 'all-week', 'day')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,0.00000000000
3396,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,39.56685491200
3397,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,21.85967425445
3398,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,43.58266536581
3399,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,78.32413653653
3400,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,43.58266536581
3401,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,55.71945434260
3402,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,80.60914434566
3403,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,51.53115944293
3404,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,51.53115944293
3405,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,21.85967425445
3406,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,0.00000000000
3407,"('winter', 'all-week', 'day')",Kenya,CSP with Storage,2030,A1,retrofit,power,0.00000000000
3408,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,29.20464584629
3409,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,15.30131408628
3410,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,30.50695189035
3411,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,71.84775587046
3412,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,30.50695189035
3413,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,49.24307367653
3414,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,56.42470997633
3415,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,36.07073090242
3416,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,36.07073090242
3417,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,15.30131408628
3418,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,0.00000000000
3419,"('winter', 'all-week', 'day')",Kenya,CSP without Storage,2030,A1,retrofit,power,0.00000000000
3420,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,30.56359513507
3421,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,16.16140857284
3422,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,32.22176302909
3423,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,73.00859856747
3424,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,32.22176302909
3425,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,50.27951252849
3426,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,59.59637150886
3427,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,38.09828489560
3428,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,38.09828489560
3429,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,16.16140857284
3430,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,0.00000000000
3431,"('winter', 'all-week', 'day')",Kenya,Coal Power Plant,2030,A1,retrofit,power,0.00000000000
3432,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,17.29629971491
3433,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,7.76438615502
3434,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,15.48022149020
3435,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,64.40503953835
3436,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,15.48022149020
3437,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,41.80035734441
3438,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,28.63173517382
3439,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,18.30346397773
3440,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,18.30346397773
3441,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,7.76438615502
3442,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,0.00000000000
3443,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (CCGT),2030,A1,retrofit,power,0.00000000000
3444,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,12.34776339943
3445,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,4.63240114523
3446,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,9.23583454784
3447,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,60.78229814542
3448,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,9.23583454784
3449,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,38.38924515545
3450,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,17.08231062671
3451,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,10.92024177093
3452,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,10.92024177093
3453,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,4.63240114523
3454,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,0.00000000000
3455,"('winter', 'all-week', 'day')",Kenya,Gas Power Plant (SCGT),2030,A1,retrofit,power,0.00000000000
3456,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,47.28631788846
3457,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,26.74541031550
3458,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,53.32358889133
3459,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,82.61889470106
3460,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,53.32358889133
3461,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,60.22584171109
3462,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,98.62565458366
3463,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,63.04860760113
3464,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,63.04860760113
3465,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,26.74541031550
3466,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,0.00000000000
3467,"('winter', 'all-week', 'day')",Kenya,Geothermal Power Plant,2030,A1,retrofit,power,0.00000000000
3468,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,34.81367012705
3469,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,18.85132945385
3470,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,37.58478576796
3471,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,76.03563141520
3472,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,37.58478576796
3473,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,53.15848415241
3474,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,69.51565214261
3475,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,44.43940195749
3476,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,44.43940195749
3477,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,18.85132945385
3478,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,0.00000000000
3479,"('winter', 'all-week', 'day')",Kenya,Large Hydropower Plant (Dam) (>100MW),2030,A1,retrofit,power,0.00000000000
3480,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,17.62998131067
3481,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,7.97557703842
3482,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,15.90128276300
3483,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,64.08368433994
3484,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,15.90128276300
3485,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,41.69063134997
3486,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,29.41051705341
3487,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,18.80131732482
3488,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,18.80131732482
3489,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,7.97557703842
3490,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,0.00000000000
3491,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Power Plant,2030,A1,retrofit,power,0.00000000000
3492,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,15.54088007783
3493,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,6.65336106827
3494,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,13.26511812199
3495,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,59.54839207162
3496,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,13.26511812199
3497,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,38.44514948329
3498,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,24.53474863994
3499,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,15.68437574225
3500,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,15.68437574225
3501,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,6.65336106827
3502,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,0.00000000000
3503,"('winter', 'all-week', 'day')",Kenya,Light Fuel Oil Standalone Generator (1kW),2030,A1,retrofit,power,0.00000000000
3504,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,29.84948753897
3505,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,15.70944173987
3506,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,31.32065533497
3507,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,72.93301729765
3508,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,31.32065533497
3509,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,50.05587003486
3510,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,57.92971064718
3511,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,37.03283549291
3512,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,37.03283549291
3513,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,15.70944173987
3514,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,0.00000000000
3515,"('winter', 'all-week', 'day')",Kenya,Medium Hydropower Plant (10-100MW),2030,A1,retrofit,power,0.00000000000
3516,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,65.95895168467
3517,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,38.56353297133
3518,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,76.88594010457
3519,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,95.50143238871
3520,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,76.88594010457
3521,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,72.62428512592
3522,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,142.20584908498
3523,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,90.90819995628
3524,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,90.90819995628
3525,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,38.56353297133
3526,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,0.00000000000
3527,"('winter', 'all-week', 'day')",Kenya,Nuclear Power Plant,2030,A1,retrofit,power,0.00000000000
3528,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,32.77139109793
3529,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,17.55874778984
3530,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,35.00770444752
3531,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,73.54706545697
3532,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,35.00770444752
3533,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,51.15401246701
3534,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,64.74916240760
3535,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,41.39231915986
3536,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,41.39231915986
3537,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,17.55874778984
3538,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,0.00000000000
3539,"('winter', 'all-week', 'day')",Kenya,Offshore Wind,2030,A1,retrofit,power,0.00000000000
3540,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,20.46088095346
3541,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,9.76728567309
3542,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,19.47349717908
3543,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,65.85299661668
3544,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,19.47349717908
3545,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,43.45994362672
3546,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,36.01757411848
3547,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,23.02502303807
3548,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,23.02502303807
3549,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,9.76728567309
3550,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,0.00000000000
3551,"('winter', 'all-week', 'day')",Kenya,Oil Fired Gas Turbine (SCGT),2030,A1,retrofit,power,0.00000000000
3552,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,17.33732624543
3553,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,7.79035231358
3554,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,15.53199145109
3555,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,63.90077492416
3556,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,15.53199145109
3557,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,41.50772193420
3558,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,28.72748728889
3559,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,18.36467561121
3560,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,18.36467561121
3561,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,7.79035231358
3562,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,0.00000000000
3563,"('winter', 'all-week', 'day')",Kenya,Onshore Wind,2030,A1,retrofit,power,0.00000000000
3564,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,34.81367012705
3565,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,18.85132945385
3566,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,37.58478576796
3567,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,76.03563141520
3568,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,37.58478576796
3569,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,53.15848415241
3570,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,69.51565214261
3571,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,44.43940195749
3572,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,44.43940195749
3573,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,18.85132945385
3574,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,0.00000000000
3575,"('winter', 'all-week', 'day')",Kenya,Small Hydropower Plant (<10MW),2030,A1,retrofit,power,0.00000000000
3576,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,34.16932480283
3577,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,18.44351595750
3578,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,36.77170867355
3579,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,74.27479565021
3580,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,36.77170867355
3581,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,51.94004219888
3582,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,68.01180994969
3583,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,43.47803794935
3584,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,43.47803794935
3585,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,18.44351595750
3586,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,0.00000000000
3587,"('winter', 'all-week', 'day')",Kenya,Solar PV (Distributed with Storage),2030,A1,retrofit,power,0.00000000000
3588,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,13.31308324260
3589,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,5.24336307128
3590,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,10.45393829399
3591,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,61.23964467507
3592,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,10.45393829399
3593,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,38.90489122373
3594,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,19.33527756111
3595,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,12.36050015206
3596,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,12.36050015206
3597,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,5.24336307128
3598,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,0.00000000000
3599,"('winter', 'all-week', 'day')",Kenya,Solar PV (Utility),2030,A1,retrofit,power,0.00000000000
3600,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,29.25927749361
3601,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,15.33589107825
3602,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,18.02700134462
3603,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,71.88190065004
3604,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,18.02700134462
3605,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,49.27721845610
3606,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,63.38322893365
3607,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,240.68791170691
3608,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,inf
3609,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,15.33589107825
3610,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,0.00000000000
3611,"('spring', 'all-week', 'night')",Kenya,Biomass Power Plant,2030,A1,retrofit,power,0.00000000000
3612,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,37.57210494617
3613,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,20.59717427607
3614,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,24.21152376489
3615,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,77.07741780789
3616,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,24.21152376489
3617,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,54.47273561395
3618,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,85.12811274664
3619,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,323.26071457819
3620,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,inf
3621,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,20.59717427607
3622,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,0.00000000000
3623,"('spring', 'all-week', 'night')",Kenya,CSP with Storage,2030,A1,retrofit,power,0.00000000000
3624,"('spring', 'all-week', 'night')",Kenya,CSP without Storage,2030,A1,retrofit,power,27.80836274077
3625,"('spring', 'all-week', 'night')",Kenya,CSP without Storage,2030,A1,retrofit,power,14.41759060177
3626,"('spring', 'all-week', 'night')",Kenya,CSP without Storage,2030,A1,retrofit,power,16.94755937737
3627,"('spring', 'all-week', 'night')",Kenya,CSP without Storage,2030,A1,retrofit,power,70.97507892951
3628,"('spring', 'all-week', 'night')",Kenya,CSP without Storage,2030,A1,retrofit,power,16.94755937737
3629,"('spring', 'all-week', 'night')",Kenya,CSP without Storage,2030,A1,retrofit,power,48.37039673558
3630,"('spring', 'all-week', 'night')",Kenya,CSP without Storage,2030,A1,retrofit,power,59.58789300214
3631,"('spring', 'all-week', 'night')",Kenya,CSP without Storage,2030,A1,retrofit,power,226.27571579005
3632,"('spring', 'all-week', 'night')",Kenya,CSP without Storage,2030,A1,retrofit,power,inf
3633,"('spring', 'all-week', 'night')",Kenya,CSP without Storage,2030,A1,retrofit,power,14.41759060177
