asset,year,region,installed,technology,capacity
25,2100,Kenya,2075,Solar PV (Distributed with Storage),239.19950000000
25,2103,Kenya,2075,Solar PV (Distributed with Storage),239.19950000000
26,2100,Kenya,2080,Solar PV (Distributed with Storage),17269.76400000000
26,2103,Kenya,2080,Solar PV (Distributed with Storage),17269.76400000000
26,2104,Kenya,2080,Solar PV (Distributed with Storage),17269.76400000000
26,2105,Kenya,2080,Solar PV (Distributed with Storage),17269.76400000000
26,2108,Kenya,2080,Solar PV (Distributed with Storage),17269.76400000000
27,2100,Kenya,2090,Solar PV (Distributed with Storage),5995.40120000000
27,2103,Kenya,2090,Solar PV (Distributed with Storage),5995.40120000000
27,2104,Kenya,2090,Solar PV (Distributed with Storage),5995.40120000000
27,2105,Kenya,2090,Solar PV (Distributed with Storage),5995.40120000000
27,2108,Kenya,2090,Solar PV (Distributed with Storage),5995.40120000000
27,2109,Kenya,2090,Solar PV (Distributed with Storage),5995.40120000000
27,2118,Kenya,2090,Solar PV (Distributed with Storage),5995.40120000000
28,2100,Kenya,2095,Solar PV (Distributed with Storage),13758.71310000000
28,2103,Kenya,2095,Solar PV (Distributed with Storage),13758.71310000000
28,2104,Kenya,2095,Solar PV (Distributed with Storage),13758.71310000000
28,2105,Kenya,2095,Solar PV (Distributed with Storage),13758.71310000000
28,2108,Kenya,2095,Solar PV (Distributed with Storage),13758.71310000000
28,2109,Kenya,2095,Solar PV (Distributed with Storage),13758.71310000000
28,2118,Kenya,2095,Solar PV (Distributed with Storage),13758.71310000000
28,2119,Kenya,2095,Solar PV (Distributed with Storage),13758.71310000000
28,2123,Kenya,2095,Solar PV (Distributed with Storage),13758.71310000000
29,2105,Kenya,2100,Solar PV (Distributed with Storage),179.11130000000
29,2108,Kenya,2100,Solar PV (Distributed with Storage),179.11130000000
29,2109,Kenya,2100,Solar PV (Distributed with Storage),179.11130000000
29,2118,Kenya,2100,Solar PV (Distributed with Storage),179.11130000000
29,2119,Kenya,2100,Solar PV (Distributed with Storage),179.11130000000
29,2123,Kenya,2100,Solar PV (Distributed with Storage),179.11130000000
29,2124,Kenya,2100,Solar PV (Distributed with Storage),179.11130000000
29,2128,Kenya,2100,Solar PV (Distributed with Storage),179.11130000000
