asset,year,region,technology,installed,capacity
0,2035,Kenya,Biomass Power Plant,2020,2.67130000000
0,2039,Kenya,Biomass Power Plant,2020,2.62860000000
0,2040,Kenya,Biomass Power Plant,2020,2.61790000000
0,2044,Kenya,Biomass Power Plant,2020,2.57600000000
0,2045,Kenya,Biomass Power Plant,2020,2.56550000000
0,2048,Kenya,Biomass Power Plant,2020,2.53480000000
0,2049,Kenya,Biomass Power Plant,2020,2.52450000000
0,2050,Kenya,Biomass Power Plant,2020,2.51420000000
0,2053,Kenya,Biomass Power Plant,2020,0.62860000000
20,2035,Kenya,Gas Power Plant (SCGT),2020,137.96410000000
20,2039,Kenya,Gas Power Plant (SCGT),2020,137.96410000000
20,2040,Kenya,Gas Power Plant (SCGT),2020,137.96410000000
20,2044,Kenya,Gas Power Plant (SCGT),2020,137.96410000000
20,2045,Kenya,Gas Power Plant (SCGT),2020,137.96410000000
20,2048,Kenya,Gas Power Plant (SCGT),2020,137.96410000000
20,2049,Kenya,Gas Power Plant (SCGT),2020,137.96410000000
21,2035,Kenya,Gas Power Plant (SCGT),2025,171.86290000000
21,2039,Kenya,Gas Power Plant (SCGT),2025,171.86290000000
21,2040,Kenya,Gas Power Plant (SCGT),2025,171.86290000000
21,2044,Kenya,Gas Power Plant (SCGT),2025,171.86290000000
21,2045,Kenya,Gas Power Plant (SCGT),2025,171.86290000000
21,2048,Kenya,Gas Power Plant (SCGT),2025,171.86290000000
21,2049,Kenya,Gas Power Plant (SCGT),2025,171.86290000000
21,2050,Kenya,Gas Power Plant (SCGT),2025,171.86290000000
21,2053,Kenya,Gas Power Plant (SCGT),2025,171.86290000000
21,2054,Kenya,Gas Power Plant (SCGT),2025,171.86290000000
22,2035,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2039,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2040,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2044,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2045,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2048,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2049,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2050,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2053,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2054,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2055,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2058,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
22,2059,Kenya,Gas Power Plant (SCGT),2030,203.04220000000
23,2040,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2044,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2045,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2048,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2049,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2050,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2053,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2054,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2055,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2058,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2059,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2060,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2063,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
23,2064,Kenya,Gas Power Plant (SCGT),2035,230.54120000000
24,2035,Kenya,Geothermal Power Plant,2020,12.43650000000
24,2039,Kenya,Geothermal Power Plant,2020,12.23750000000
24,2040,Kenya,Geothermal Power Plant,2020,12.18780000000
24,2044,Kenya,Geothermal Power Plant,2020,11.99280000000
24,2045,Kenya,Geothermal Power Plant,2020,11.94400000000
24,2048,Kenya,Geothermal Power Plant,2020,11.80070000000
24,2049,Kenya,Geothermal Power Plant,2020,11.75290000000
24,2050,Kenya,Geothermal Power Plant,2020,11.70520000000
24,2053,Kenya,Geothermal Power Plant,2020,2.92630000000
28,2035,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,14.81100000000
28,2039,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,14.57410000000
28,2040,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,14.51480000000
28,2044,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,14.28260000000
28,2045,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,14.22450000000
28,2048,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,14.05380000000
28,2049,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,13.99690000000
28,2050,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,13.94000000000
28,2053,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,3.48500000000
32,2035,Kenya,Light Fuel Oil Power Plant,2020,8.53340000000
32,2039,Kenya,Light Fuel Oil Power Plant,2020,8.39690000000
32,2040,Kenya,Light Fuel Oil Power Plant,2020,8.36270000000
32,2044,Kenya,Light Fuel Oil Power Plant,2020,8.22890000000
32,2045,Kenya,Light Fuel Oil Power Plant,2020,8.19550000000
32,2048,Kenya,Light Fuel Oil Power Plant,2020,8.09710000000
32,2049,Kenya,Light Fuel Oil Power Plant,2020,8.06440000000
32,2050,Kenya,Light Fuel Oil Power Plant,2020,8.03160000000
32,2053,Kenya,Light Fuel Oil Power Plant,2020,2.00790000000
39,2035,Kenya,Medium Hydropower Plant (10-100MW),2020,7.38470000000
39,2039,Kenya,Medium Hydropower Plant (10-100MW),2020,7.26660000000
39,2040,Kenya,Medium Hydropower Plant (10-100MW),2020,7.23700000000
39,2044,Kenya,Medium Hydropower Plant (10-100MW),2020,7.12130000000
39,2045,Kenya,Medium Hydropower Plant (10-100MW),2020,7.09230000000
39,2048,Kenya,Medium Hydropower Plant (10-100MW),2020,7.00720000000
39,2049,Kenya,Medium Hydropower Plant (10-100MW),2020,6.97880000000
39,2050,Kenya,Medium Hydropower Plant (10-100MW),2020,6.95050000000
39,2053,Kenya,Medium Hydropower Plant (10-100MW),2020,1.73760000000
51,2035,Kenya,Oil Fired Gas Turbine (SCGT),2020,13.26760000000
51,2039,Kenya,Oil Fired Gas Turbine (SCGT),2020,13.05530000000
51,2040,Kenya,Oil Fired Gas Turbine (SCGT),2020,13.00220000000
51,2044,Kenya,Oil Fired Gas Turbine (SCGT),2020,12.79420000000
51,2045,Kenya,Oil Fired Gas Turbine (SCGT),2020,12.74220000000
51,2048,Kenya,Oil Fired Gas Turbine (SCGT),2020,12.58930000000
51,2049,Kenya,Oil Fired Gas Turbine (SCGT),2020,12.53830000000
51,2050,Kenya,Oil Fired Gas Turbine (SCGT),2020,12.48740000000
51,2053,Kenya,Oil Fired Gas Turbine (SCGT),2020,3.12180000000
55,2035,Kenya,Onshore Wind,2020,9.20120000000
55,2039,Kenya,Onshore Wind,2020,9.05400000000
55,2040,Kenya,Onshore Wind,2020,9.01720000000
55,2044,Kenya,Onshore Wind,2020,8.87290000000
55,2045,Kenya,Onshore Wind,2020,8.83690000000
55,2048,Kenya,Onshore Wind,2020,8.73080000000
55,2049,Kenya,Onshore Wind,2020,8.69550000000
55,2050,Kenya,Onshore Wind,2020,8.66010000000
55,2053,Kenya,Onshore Wind,2020,2.16500000000
63,2035,Kenya,Solar PV (Distributed with Storage),2020,1.12310000000
63,2039,Kenya,Solar PV (Distributed with Storage),2020,1.10520000000
63,2040,Kenya,Solar PV (Distributed with Storage),2020,1.10070000000
63,2044,Kenya,Solar PV (Distributed with Storage),2020,1.08310000000
63,2045,Kenya,Solar PV (Distributed with Storage),2020,1.07870000000
63,2048,Kenya,Solar PV (Distributed with Storage),2020,1.06570000000
63,2049,Kenya,Solar PV (Distributed with Storage),2020,1.06140000000
63,2050,Kenya,Solar PV (Distributed with Storage),2020,1.05710000000
63,2053,Kenya,Solar PV (Distributed with Storage),2020,0.26430000000
67,2035,Kenya,Solar PV (Utility),2020,0.71240000000
67,2039,Kenya,Solar PV (Utility),2020,0.70100000000
67,2040,Kenya,Solar PV (Utility),2020,0.69810000000
67,2044,Kenya,Solar PV (Utility),2020,0.68690000000
67,2045,Kenya,Solar PV (Utility),2020,0.68410000000
67,2048,Kenya,Solar PV (Utility),2020,0.67590000000
67,2049,Kenya,Solar PV (Utility),2020,0.67320000000
67,2050,Kenya,Solar PV (Utility),2020,0.67050000000
67,2053,Kenya,Solar PV (Utility),2020,0.16760000000
