asset,year,region,installed,technology,capacity
4,2070,Kenya,2020,Medium Hydropower Plant (10-100MW),1037.56970000000
4,2073,Kenya,2020,Medium Hydropower Plant (10-100MW),1037.56970000000
4,2074,Kenya,2020,Medium Hydropower Plant (10-100MW),1037.56970000000
10,2070,Kenya,2025,Medium Hydropower Plant (10-100MW),597.84070000000
10,2073,Kenya,2025,Medium Hydropower Plant (10-100MW),597.84070000000
10,2074,Kenya,2025,Medium Hydropower Plant (10-100MW),597.84070000000
10,2075,Kenya,2025,Medium Hydropower Plant (10-100MW),597.84070000000
10,2079,Kenya,2025,Medium Hydropower Plant (10-100MW),597.84070000000
13,2070,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
13,2073,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
13,2074,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
13,2075,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
13,2079,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
13,2080,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
13,2083,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
13,2084,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
16,2070,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2073,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2074,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2075,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2079,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2080,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2083,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2084,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2085,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2089,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
18,2070,Kenya,2040,CSP without Storage,1.79130000000
18,2073,Kenya,2040,CSP without Storage,1.79130000000
18,2074,Kenya,2040,CSP without Storage,1.79130000000
19,2070,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2073,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2074,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2075,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2079,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2080,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2083,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2084,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2085,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2089,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2090,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2094,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
21,2070,Kenya,2045,CSP without Storage,87.77510000000
21,2073,Kenya,2045,CSP without Storage,87.77510000000
21,2074,Kenya,2045,CSP without Storage,87.77510000000
21,2075,Kenya,2045,CSP without Storage,87.77510000000
21,2079,Kenya,2045,CSP without Storage,87.77510000000
22,2070,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2073,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2074,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2075,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2079,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2080,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2083,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2084,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2085,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2089,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2090,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2094,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2095,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2099,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
23,2070,Kenya,2045,Onshore Wind,800.35860000000
23,2073,Kenya,2045,Onshore Wind,800.35860000000
23,2074,Kenya,2045,Onshore Wind,800.35860000000
24,2070,Kenya,2045,Solar PV (Utility),1984.84320000000
24,2073,Kenya,2045,Solar PV (Utility),1984.84320000000
25,2070,Kenya,2055,CSP without Storage,203.93300000000
25,2073,Kenya,2055,CSP without Storage,203.93300000000
25,2074,Kenya,2055,CSP without Storage,203.93300000000
25,2075,Kenya,2055,CSP without Storage,203.93300000000
25,2079,Kenya,2055,CSP without Storage,203.93300000000
25,2080,Kenya,2055,CSP without Storage,203.93300000000
25,2083,Kenya,2055,CSP without Storage,203.93300000000
