asset,year,region,installed,technology,capacity
43,2060,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2063,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2064,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2065,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2068,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2069,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2070,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2073,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2074,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2075,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2078,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2079,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2080,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2083,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
43,2084,Kenya,2030,Medium Hydropower Plant (10-100MW),37.82800000000
57,2060,Kenya,2035,Geothermal Power Plant,57.01480000000
57,2063,Kenya,2035,Geothermal Power Plant,57.01480000000
57,2064,Kenya,2035,Geothermal Power Plant,57.01480000000
61,2060,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2063,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2064,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2065,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2068,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2069,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2070,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2073,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2074,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2075,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2078,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2079,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2080,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2083,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2084,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2085,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2088,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
61,2089,Kenya,2035,Medium Hydropower Plant (10-100MW),144.15100000000
64,2060,Kenya,2035,Oil Fired Gas Turbine (SCGT),63.96690000000
64,2063,Kenya,2035,Oil Fired Gas Turbine (SCGT),63.96690000000
64,2064,Kenya,2035,Oil Fired Gas Turbine (SCGT),63.96690000000
68,2060,Kenya,2035,Solar PV (Utility),21.82100000000
68,2063,Kenya,2035,Solar PV (Utility),21.82100000000
71,2060,Kenya,2040,CSP without Storage,0.00010000000
71,2063,Kenya,2040,CSP without Storage,0.00010000000
71,2064,Kenya,2040,CSP without Storage,0.00010000000
71,2065,Kenya,2040,CSP without Storage,0.00010000000
71,2068,Kenya,2040,CSP without Storage,0.00010000000
71,2069,Kenya,2040,CSP without Storage,0.00010000000
71,2070,Kenya,2040,CSP without Storage,0.00010000000
71,2073,Kenya,2040,CSP without Storage,0.00010000000
71,2074,Kenya,2040,CSP without Storage,0.00010000000
72,2060,Kenya,2040,Coal Power Plant,0.00030000000
72,2063,Kenya,2040,Coal Power Plant,0.00030000000
72,2064,Kenya,2040,Coal Power Plant,0.00030000000
72,2065,Kenya,2040,Coal Power Plant,0.00030000000
72,2068,Kenya,2040,Coal Power Plant,0.00030000000
72,2069,Kenya,2040,Coal Power Plant,0.00030000000
72,2070,Kenya,2040,Coal Power Plant,0.00030000000
72,2073,Kenya,2040,Coal Power Plant,0.00030000000
72,2074,Kenya,2040,Coal Power Plant,0.00030000000
72,2075,Kenya,2040,Coal Power Plant,0.00030000000
72,2078,Kenya,2040,Coal Power Plant,0.00030000000
72,2079,Kenya,2040,Coal Power Plant,0.00030000000
73,2060,Kenya,2040,Gas Power Plant (CCGT),0.00010000000
73,2063,Kenya,2040,Gas Power Plant (CCGT),0.00010000000
