asset,year,region,installed,technology,capacity
4,2055,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2058,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2059,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2060,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2068,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2069,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2070,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2073,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2074,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
9,2055,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2058,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2059,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2060,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2068,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2069,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2070,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2073,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2074,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2075,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2079,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
11,2055,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2058,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2059,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2060,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2068,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2069,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2070,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2073,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2074,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2075,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2079,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2080,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2083,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2084,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
12,2055,Kenya,2030,Offshore Wind,379.24830000000
12,2058,Kenya,2030,Offshore Wind,379.24830000000
