asset,year,region,installed,technology,capacity
4,2065,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2068,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2069,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2070,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2073,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
4,2074,Kenya,2020,Medium Hydropower Plant (10-100MW),597.87590000000
9,2065,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2068,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2069,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2070,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2073,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2074,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2075,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
9,2079,Kenya,2025,Medium Hydropower Plant (10-100MW),26.46840000000
11,2065,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2068,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2069,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2070,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2073,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2074,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2075,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2079,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2080,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2083,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
11,2084,Kenya,2030,Medium Hydropower Plant (10-100MW),497.61810000000
15,2065,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2068,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2069,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2070,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2073,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2074,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2075,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2079,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2080,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2083,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2084,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2085,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2093,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
15,2094,Kenya,2040,Medium Hydropower Plant (10-100MW),354.21950000000
16,2065,Kenya,2040,Offshore Wind,48.63740000000
16,2068,Kenya,2040,Offshore Wind,48.63740000000
16,2069,Kenya,2040,Offshore Wind,48.63740000000
17,2065,Kenya,2040,Onshore Wind,853.71230000000
17,2068,Kenya,2040,Onshore Wind,853.71230000000
17,2069,Kenya,2040,Onshore Wind,853.71230000000
18,2065,Kenya,2040,Solar PV (Distributed with Storage),16.07760000000
