asset,year,region,installed,technology,capacity
13,2080,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
13,2083,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
13,2084,Kenya,2030,Medium Hydropower Plant (10-100MW),273.79250000000
16,2080,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2083,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2084,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2085,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
16,2089,Kenya,2035,Medium Hydropower Plant (10-100MW),296.02200000000
19,2080,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2083,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2084,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2085,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2089,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2090,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
19,2094,Kenya,2040,Medium Hydropower Plant (10-100MW),300.71640000000
22,2080,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2083,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2084,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2085,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2089,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2090,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2094,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2095,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
22,2099,Kenya,2045,Medium Hydropower Plant (10-100MW),319.44410000000
25,2080,Kenya,2055,CSP without Storage,203.93300000000
25,2083,Kenya,2055,CSP without Storage,203.93300000000
25,2084,Kenya,2055,CSP without Storage,203.93300000000
25,2085,Kenya,2055,CSP without Storage,203.93300000000
25,2089,Kenya,2055,CSP without Storage,203.93300000000
26,2080,Kenya,2055,Offshore Wind,63.74050000000
26,2083,Kenya,2055,Offshore Wind,63.74050000000
26,2084,Kenya,2055,Offshore Wind,63.74050000000
27,2080,Kenya,2055,Onshore Wind,422.46100000000
27,2083,Kenya,2055,Onshore Wind,422.46100000000
27,2084,Kenya,2055,Onshore Wind,422.46100000000
28,2080,Kenya,2055,Solar PV (Utility),226.84870000000
28,2083,Kenya,2055,Solar PV (Utility),226.84870000000
29,2080,Kenya,2060,Gas Power Plant (SCGT),50.89180000000
29,2083,Kenya,2060,Gas Power Plant (SCGT),50.89180000000
29,2084,Kenya,2060,Gas Power Plant (SCGT),50.89180000000
29,2085,Kenya,2060,Gas Power Plant (SCGT),50.89180000000
29,2089,Kenya,2060,Gas Power Plant (SCGT),50.89180000000
30,2080,Kenya,2065,Gas Power Plant (SCGT),171.40500000000
30,2083,Kenya,2065,Gas Power Plant (SCGT),171.40500000000
30,2084,Kenya,2065,Gas Power Plant (SCGT),171.40500000000
30,2085,Kenya,2065,Gas Power Plant (SCGT),171.40500000000
30,2089,Kenya,2065,Gas Power Plant (SCGT),171.40500000000
30,2090,Kenya,2065,Gas Power Plant (SCGT),171.40500000000
30,2094,Kenya,2065,Gas Power Plant (SCGT),171.40500000000
31,2080,Kenya,2070,Gas Power Plant (SCGT),1421.75510000000
31,2083,Kenya,2070,Gas Power Plant (SCGT),1421.75510000000
31,2084,Kenya,2070,Gas Power Plant (SCGT),1421.75510000000
31,2085,Kenya,2070,Gas Power Plant (SCGT),1421.75510000000
31,2089,Kenya,2070,Gas Power Plant (SCGT),1421.75510000000
31,2090,Kenya,2070,Gas Power Plant (SCGT),1421.75510000000
31,2094,Kenya,2070,Gas Power Plant (SCGT),1421.75510000000
31,2095,Kenya,2070,Gas Power Plant (SCGT),1421.75510000000
31,2099,Kenya,2070,Gas Power Plant (SCGT),1421.75510000000
32,2080,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
32,2083,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
32,2084,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
32,2085,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
32,2089,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
32,2090,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
32,2094,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
32,2095,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
32,2099,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
32,2100,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
32,2104,Kenya,2075,Gas Power Plant (SCGT),258.58440000000
33,2085,Kenya,2080,Gas Power Plant (SCGT),400.28350000000
33,2089,Kenya,2080,Gas Power Plant (SCGT),400.28350000000
33,2090,Kenya,2080,Gas Power Plant (SCGT),400.28350000000
33,2094,Kenya,2080,Gas Power Plant (SCGT),400.28350000000
33,2095,Kenya,2080,Gas Power Plant (SCGT),400.28350000000
33,2099,Kenya,2080,Gas Power Plant (SCGT),400.28350000000
33,2100,Kenya,2080,Gas Power Plant (SCGT),400.28350000000
33,2104,Kenya,2080,Gas Power Plant (SCGT),400.28350000000
33,2105,Kenya,2080,Gas Power Plant (SCGT),400.28350000000
33,2109,Kenya,2080,Gas Power Plant (SCGT),400.28350000000
