asset,year,region,installed,technology,capacity
76,2090,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),72.86440000000
76,2093,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),72.86440000000
76,2094,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),72.86440000000
79,2090,Kenya,2040,Medium Hydropower Plant (10-100MW),0.14470000000
79,2093,Kenya,2040,Medium Hydropower Plant (10-100MW),0.14470000000
79,2094,Kenya,2040,Medium Hydropower Plant (10-100MW),0.14470000000
80,2090,Kenya,2040,Nuclear Power Plant,0.00010000000
80,2093,Kenya,2040,Nuclear Power Plant,0.00010000000
80,2094,Kenya,2040,Nuclear Power Plant,0.00010000000
94,2090,Kenya,2045,Large Hydropower Plant (Dam) (>100MW),278.91350000000
94,2093,Kenya,2045,Large Hydropower Plant (Dam) (>100MW),278.91350000000
94,2094,Kenya,2045,Large Hydropower Plant (Dam) (>100MW),278.91350000000
94,2095,Kenya,2045,Large Hydropower Plant (Dam) (>100MW),278.91350000000
94,2098,Kenya,2045,Large Hydropower Plant (Dam) (>100MW),278.91350000000
94,2099,Kenya,2045,Large Hydropower Plant (Dam) (>100MW),278.91350000000
97,2090,Kenya,2045,Medium Hydropower Plant (10-100MW),0.14180000000
97,2093,Kenya,2045,Medium Hydropower Plant (10-100MW),0.14180000000
97,2094,Kenya,2045,Medium Hydropower Plant (10-100MW),0.14180000000
97,2095,Kenya,2045,Medium Hydropower Plant (10-100MW),0.14180000000
97,2098,Kenya,2045,Medium Hydropower Plant (10-100MW),0.14180000000
97,2099,Kenya,2045,Medium Hydropower Plant (10-100MW),0.14180000000
98,2090,Kenya,2045,Nuclear Power Plant,0.00070000000
98,2093,Kenya,2045,Nuclear Power Plant,0.00070000000
98,2094,Kenya,2045,Nuclear Power Plant,0.00070000000
98,2095,Kenya,2045,Nuclear Power Plant,0.00070000000
98,2098,Kenya,2045,Nuclear Power Plant,0.00070000000
98,2099,Kenya,2045,Nuclear Power Plant,0.00070000000
102,2090,Kenya,2045,Small Hydropower Plant (<10MW),0.00030000000
102,2093,Kenya,2045,Small Hydropower Plant (<10MW),0.00030000000
102,2094,Kenya,2045,Small Hydropower Plant (<10MW),0.00030000000
102,2095,Kenya,2045,Small Hydropower Plant (<10MW),0.00030000000
102,2098,Kenya,2045,Small Hydropower Plant (<10MW),0.00030000000
102,2099,Kenya,2045,Small Hydropower Plant (<10MW),0.00030000000
112,2090,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2093,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2094,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2095,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2098,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2099,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2100,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2103,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2104,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
115,2090,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2093,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2094,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2095,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2098,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2099,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2100,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2103,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2104,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
116,2090,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2093,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2094,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2095,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2098,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2099,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2100,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2103,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2104,Kenya,2050,Nuclear Power Plant,0.00420000000
120,2090,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2093,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2094,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2095,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2098,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2099,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2100,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2103,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2104,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
126,2090,Kenya,2055,Coal Power Plant,0.05440000000
126,2093,Kenya,2055,Coal Power Plant,0.05440000000
126,2094,Kenya,2055,Coal Power Plant,0.05440000000
130,2090,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
130,2093,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
130,2094,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
130,2095,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
130,2098,Kenya,2055,Large Hydropower Plant (Dam) (>100MW),147.81390000000
