asset,year,region,installed,technology,capacity
94,2095,Kenya,2045,Large Hydropower Plant (Dam) (>100MW),278.91350000000
94,2098,Kenya,2045,Large Hydropower Plant (Dam) (>100MW),278.91350000000
94,2099,Kenya,2045,Large Hydropower Plant (Dam) (>100MW),278.91350000000
97,2095,Kenya,2045,Medium Hydropower Plant (10-100MW),0.14180000000
97,2098,Kenya,2045,Medium Hydropower Plant (10-100MW),0.14180000000
97,2099,Kenya,2045,Medium Hydropower Plant (10-100MW),0.14180000000
98,2095,Kenya,2045,Nuclear Power Plant,0.00070000000
98,2098,Kenya,2045,Nuclear Power Plant,0.00070000000
98,2099,Kenya,2045,Nuclear Power Plant,0.00070000000
102,2095,Kenya,2045,Small Hydropower Plant (<10MW),0.00030000000
102,2098,Kenya,2045,Small Hydropower Plant (<10MW),0.00030000000
102,2099,Kenya,2045,Small Hydropower Plant (<10MW),0.00030000000
112,2095,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2098,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2099,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2100,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2103,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
112,2104,Kenya,2050,Large Hydropower Plant (Dam) (>100MW),291.11600000000
115,2095,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2098,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2099,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2100,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2103,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
115,2104,Kenya,2050,Medium Hydropower Plant (10-100MW),6.95050000000
116,2095,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2098,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2099,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2100,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2103,Kenya,2050,Nuclear Power Plant,0.00420000000
116,2104,Kenya,2050,Nuclear Power Plant,0.00420000000
120,2095,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2098,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2099,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2100,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
120,2103,Kenya,2050,Small Hydropower Plant (<10MW),0.00170000000
