asset,year,region,installed,technology,capacity
18,2068,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),49.68220000000
18,2069,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),49.68220000000
18,2070,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),49.68220000000
18,2074,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),49.68220000000
18,2075,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),49.68220000000
18,2094,Kenya,2040,Large Hydropower Plant (Dam) (>100MW),49.68220000000
19,2045,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2049,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2050,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2054,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2055,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2059,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2060,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2064,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2065,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2068,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2069,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2070,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2074,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2075,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
19,2094,Kenya,2040,Medium Hydropower Plant (10-100MW),44.02110000000
20,2045,Kenya,2040,Offshore Wind,17.07360000000
20,2049,Kenya,2040,Offshore Wind,17.07360000000
20,2050,Kenya,2040,Offshore Wind,17.07360000000
20,2054,Kenya,2040,Offshore Wind,17.07360000000
20,2055,Kenya,2040,Offshore Wind,17.07360000000
20,2059,Kenya,2040,Offshore Wind,17.07360000000
20,2060,Kenya,2040,Offshore Wind,17.07360000000
20,2064,Kenya,2040,Offshore Wind,17.07360000000
20,2065,Kenya,2040,Offshore Wind,17.07360000000
20,2068,Kenya,2040,Offshore Wind,17.07360000000
20,2069,Kenya,2040,Offshore Wind,17.07360000000
21,2045,Kenya,2040,Onshore Wind,21.28670000000
21,2049,Kenya,2040,Onshore Wind,21.28670000000
21,2050,Kenya,2040,Onshore Wind,21.28670000000
21,2054,Kenya,2040,Onshore Wind,21.28670000000
21,2055,Kenya,2040,Onshore Wind,21.28670000000
21,2059,Kenya,2040,Onshore Wind,21.28670000000
21,2060,Kenya,2040,Onshore Wind,21.28670000000
21,2064,Kenya,2040,Onshore Wind,21.28670000000
21,2065,Kenya,2040,Onshore Wind,21.28670000000
21,2068,Kenya,2040,Onshore Wind,21.28670000000
21,2069,Kenya,2040,Onshore Wind,21.28670000000
22,2045,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2049,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2050,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2054,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2055,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2059,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2060,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2064,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2065,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2068,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2069,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2070,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2074,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2075,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
22,2094,Kenya,2040,Small Hydropower Plant (<10MW),49.68220000000
23,2045,Kenya,2040,Solar PV (Distributed with Storage),6.89750000000
23,2049,Kenya,2040,Solar PV (Distributed with Storage),6.89750000000
23,2050,Kenya,2040,Solar PV (Distributed with Storage),6.89750000000
23,2054,Kenya,2040,Solar PV (Distributed with Storage),6.89750000000
23,2055,Kenya,2040,Solar PV (Distributed with Storage),6.89750000000
23,2059,Kenya,2040,Solar PV (Distributed with Storage),6.89750000000
23,2060,Kenya,2040,Solar PV (Distributed with Storage),6.89750000000
23,2064,Kenya,2040,Solar PV (Distributed with Storage),6.89750000000
23,2065,Kenya,2040,Solar PV (Distributed with Storage),6.89750000000
23,2068,Kenya,2040,Solar PV (Distributed with Storage),6.89750000000
24,2045,Kenya,2040,Solar PV (Utility),5.03860000000
24,2049,Kenya,2040,Solar PV (Utility),5.03860000000
24,2050,Kenya,2040,Solar PV (Utility),5.03860000000
24,2054,Kenya,2040,Solar PV (Utility),5.03860000000
24,2055,Kenya,2040,Solar PV (Utility),5.03860000000
24,2059,Kenya,2040,Solar PV (Utility),5.03860000000
24,2060,Kenya,2040,Solar PV (Utility),5.03860000000
24,2064,Kenya,2040,Solar PV (Utility),5.03860000000
24,2065,Kenya,2040,Solar PV (Utility),5.03860000000
24,2068,Kenya,2040,Solar PV (Utility),5.03860000000
